2/24/2022,19:15:00,0,GNDBCWQ,0.806,97,7.42,0.983,18.61,30.027,7.04,1.328,7.61,-77.5,23.408,5.6,0
2/24/2022,19:30:00,0,GNDBCWQ,0.795,93.6,7.15,0.968,18.72,30.178,6.9,1.325,7.54,-73.8,23.397,5.61,0
2/24/2022,19:45:00,0,GNDBCWQ,0.784,95.3,7.29,0.951,18.57,29.962,5.43,1.33,7.6,-77.1,23.418,5.61,0
2/24/2022,20:00:00,0,GNDBCWQ,0.771,93.1,7.12,0.933,18.64,30.059,6.85,1.321,7.56,-74.8,23.364,5.6,0
2/24/2022,20:15:00,0,GNDBCWQ,0.757,89.1,6.82,0.912,18.73,30.188,7.1,1.315,7.48,-70.2,23.277,5.6,0
2/24/2022,20:30:00,0,GNDBCWQ,0.739,90.3,6.94,0.886,18.64,30.055,5.85,1.315,7.5,-71.3,23.2,5.61,0
2/24/2022,20:45:00,0,GNDBCWQ,0.718,81,6.21,0.857,19.11,30.747,4.36,1.326,7.29,-59.2,23.111,5.63,0
2/24/2022,21:00:00,0,GNDBCWQ,0.702,78.4,6.02,0.834,19.12,30.763,4.23,1.32,7.22,-55.4,23.066,5.61,0
2/24/2022,21:15:00,0,GNDBCWQ,0.687,80.6,6.19,0.812,18.97,30.533,4.65,1.32,7.28,-58.8,23.022,5.6,0
2/24/2022,21:30:00,0,GNDBCWQ,0.667,71.3,5.48,0.783,19.35,31.096,3.8,1.317,7.09,-47.8,22.898,5.62,0
2/24/2022,21:45:00,0,GNDBCWQ,0.645,71.3,5.48,0.752,19.32,31.042,4.23,1.32,7.1,-48.4,22.899,5.6,0
2/24/2022,22:00:00,0,GNDBCWQ,0.628,70.6,5.43,0.727,19.28,30.991,3.68,1.326,7.09,-48,22.838,5.6,0
2/24/2022,22:15:00,0,GNDBCWQ,0.609,68,5.25,0.7,19.3,31.019,3.2,1.324,7.05,-45.6,22.703,5.63,0
2/24/2022,22:30:00,0,GNDBCWQ,0.586,66.3,5.13,0.667,19.25,30.947,3.65,1.326,7.01,-43.2,22.578,5.61,0
2/24/2022,22:45:00,0,GNDBCWQ,0.57,66.2,5.12,0.644,19.24,30.931,3.5,1.319,7.01,-43.3,22.566,5.61,0
2/24/2022,23:00:00,0,GNDBCWQ,0.548,65.7,5.09,0.613,19.23,30.911,3.28,1.314,7.02,-43.8,22.482,5.6,0
2/24/2022,23:15:00,0,GNDBCWQ,0.53,64.4,4.99,0.586,19.15,30.79,3.93,1.317,6.98,-41.5,22.464,5.61,0
2/24/2022,23:30:00,0,GNDBCWQ,0.507,64.2,4.99,0.554,19.14,30.782,4.38,1.331,6.98,-42,22.441,5.63,0
2/24/2022,23:45:00,0,GNDBCWQ,0.486,63.1,4.91,0.523,19.08,30.693,4.17,1.327,6.97,-41,22.362,5.61,0
2/25/2022,0:00:00,0,GNDBCWQ,0.466,62,4.83,0.494,19.03,30.609,4.99,1.318,6.95,-40.3,22.288,5.62,0
2/25/2022,0:15:00,0,GNDBCWQ,0.445,62.6,4.88,0.464,19.03,30.618,3.86,1.315,6.97,-41,22.276,5.6,0
2/25/2022,0:30:00,0,GNDBCWQ,0.428,62.2,4.85,0.439,19,30.568,3.96,1.317,6.96,-40.9,22.214,5.61,0
2/25/2022,0:45:00,0,GNDBCWQ,0.411,60.8,4.75,0.416,18.96,30.507,4.89,1.325,6.96,-40.3,22.156,5.62,0
2/25/2022,1:00:00,0,GNDBCWQ,0.395,60.3,4.71,0.392,18.9,30.412,4.22,1.33,6.95,-39.7,22.093,5.61,0
2/25/2022,1:15:00,0,GNDBCWQ,0.377,61.7,4.82,0.367,18.87,30.374,4.37,1.321,6.95,-40.3,22.129,5.61,0
2/25/2022,1:30:00,0,GNDBCWQ,0.359,59.9,4.7,0.341,18.85,30.346,5.72,1.317,6.94,-39.7,22.033,5.6,0
2/25/2022,1:45:00,0,GNDBCWQ,0.341,67.6,5.27,0.315,18.66,30.076,5.11,1.319,7.01,-43.6,22.372,5.61,0
2/25/2022,2:00:00,0,GNDBCWQ,0.327,69.1,5.38,0.295,18.47,29.794,5.24,1.322,7.02,-44.1,22.536,5.64,0
2/25/2022,2:15:00,0,GNDBCWQ,0.313,69.2,5.38,0.274,18.35,29.617,5.75,1.33,7.02,-44,22.579,5.61,0
2/25/2022,2:30:00,0,GNDBCWQ,0.301,69.7,5.42,0.257,18.24,29.461,4.84,1.323,7.02,-44.1,22.585,5.61,0
2/25/2022,2:45:00,0,GNDBCWQ,0.296,69.8,5.44,0.249,18.13,29.299,5.11,1.318,7.02,-44.2,22.569,5.6,0
2/25/2022,3:00:00,0,GNDBCWQ,0.293,69.9,5.44,0.246,18.06,29.188,5.07,1.317,7.02,-43.9,22.583,5.61,0
2/25/2022,3:15:00,0,GNDBCWQ,0.294,69.7,5.43,0.247,18.03,29.154,4.78,1.317,7.01,-43.6,22.558,5.63,0
2/25/2022,3:30:00,0,GNDBCWQ,0.299,68.8,5.37,0.254,18.03,29.153,4.79,1.322,7.02,-43.7,22.523,5.61,0
2/25/2022,3:45:00,0,GNDBCWQ,0.309,64.4,5.02,0.269,18.33,29.585,3.96,1.322,6.97,-41.2,22.385,5.61,0
2/25/2022,4:00:00,0,GNDBCWQ,0.31,63.7,4.98,0.27,18.36,29.635,4.32,1.332,6.97,-41.1,22.356,5.6,0
2/25/2022,4:15:00,0,GNDBCWQ,0.311,66.1,5.16,0.272,18.16,29.343,4.78,1.327,6.99,-42.5,22.426,5.61,0
2/25/2022,4:30:00,0,GNDBCWQ,0.321,68.3,5.34,0.286,18.06,29.191,4.39,1.319,7.01,-43.5,22.395,5.64,0
2/25/2022,4:45:00,0,GNDBCWQ,0.329,68,5.32,0.297,18.11,29.271,4.36,1.324,7.01,-43.3,22.373,5.61,0
2/25/2022,5:00:00,0,GNDBCWQ,0.344,68.8,5.38,0.32,18.17,29.351,4.23,1.323,7.01,-43.1,22.343,5.61,0
2/25/2022,5:15:00,0,GNDBCWQ,0.351,66.1,5.16,0.329,18.34,29.602,4.38,1.317,6.98,-42,22.359,5.6,0
2/25/2022,5:30:00,0,GNDBCWQ,0.361,64.6,5.05,0.343,18.34,29.597,4.3,1.315,6.97,-41.4,22.307,5.61,0
2/25/2022,5:45:00,0,GNDBCWQ,0.371,64.2,5.02,0.358,18.41,29.705,3.98,1.314,6.98,-41.8,22.291,5.63,0
2/25/2022,6:00:00,0,GNDBCWQ,0.379,63.2,4.94,0.37,18.45,29.758,4.62,1.317,6.98,-41.5,22.272,5.63,0
2/25/2022,6:15:00,0,GNDBCWQ,0.392,64,5,0.388,18.45,29.759,4.44,1.328,6.98,-41.6,22.257,5.62,0
2/25/2022,6:30:00,0,GNDBCWQ,0.402,64.6,5.05,0.403,18.49,29.823,4.36,1.323,6.99,-42.3,22.238,5.61,0
2/25/2022,6:45:00,0,GNDBCWQ,0.415,63.3,4.95,0.422,18.53,29.885,4.15,1.319,6.98,-41.8,22.196,5.61,0
2/25/2022,7:00:00,0,GNDBCWQ,0.426,64.6,5.05,0.437,18.62,30.007,4.1,1.314,7,-43.1,22.223,5.65,0
2/25/2022,7:15:00,0,GNDBCWQ,0.448,66.7,5.21,0.468,18.7,30.122,4.15,1.317,7.03,-44.7,22.229,5.64,0
2/25/2022,7:30:00,0,GNDBCWQ,0.466,66.9,5.23,0.495,18.71,30.137,4.22,1.322,7.03,-44.7,22.158,5.61,0
2/25/2022,7:45:00,0,GNDBCWQ,0.467,67.3,5.27,0.496,18.71,30.148,4.14,1.323,7.03,-44.7,22.078,5.61,0
2/25/2022,8:00:00,0,GNDBCWQ,0.442,66.1,5.19,0.459,18.63,30.015,4.73,1.328,7.02,-44,22.014,5.61,0
2/25/2022,8:15:00,0,GNDBCWQ,0.429,65,5.11,0.442,18.58,29.949,4.71,1.321,7,-43.1,21.952,5.64,0
2/25/2022,8:30:00,0,GNDBCWQ,0.438,64,5.04,0.454,18.57,29.924,4.93,1.324,6.99,-42.4,21.816,5.62,0
2/25/2022,8:45:00,0,GNDBCWQ,0.45,67.4,5.31,0.471,18.38,29.651,5.03,1.319,7.02,-43.8,21.844,5.62,0
2/25/2022,9:00:00,0,GNDBCWQ,0.48,67.5,5.32,0.515,18.47,29.785,4.76,1.317,7.02,-44.1,21.878,5.61,0
2/25/2022,9:15:00,0,GNDBCWQ,0.5,68.5,5.4,0.544,18.53,29.865,4.58,1.315,7.03,-44.8,21.815,5.61,0
2/25/2022,9:30:00,0,GNDBCWQ,0.478,69,5.44,0.512,18.52,29.854,5.57,1.319,7.04,-45,21.82,5.63,0
2/25/2022,9:45:00,0,GNDBCWQ,0.474,67.5,5.32,0.506,18.47,29.791,5.39,1.322,7.02,-44,21.817,5.62,0
2/25/2022,10:00:00,0,GNDBCWQ,0.491,68,5.35,0.53,18.62,30.011,4.85,1.327,7.03,-44.3,21.872,5.62,0
2/25/2022,10:15:00,0,GNDBCWQ,0.505,68.7,5.41,0.55,18.57,29.931,4.8,1.323,7.05,-45.5,21.822,5.62,0
2/25/2022,10:30:00,0,GNDBCWQ,0.502,69.8,5.5,0.546,18.57,29.938,5.07,1.329,7.06,-46,21.822,5.63,0
2/25/2022,10:45:00,0,GNDBCWQ,0.514,72.1,5.68,0.564,18.62,30,5,1.33,7.07,-47,21.816,5.63,0
2/25/2022,11:00:00,0,GNDBCWQ,0.526,73.6,5.79,0.581,18.73,30.167,4.64,1.332,7.1,-48.5,21.837,5.61,0
2/25/2022,11:15:00,0,GNDBCWQ,0.538,75.3,5.91,0.597,18.77,30.221,4.7,1.32,7.12,-49.4,21.891,5.63,0
2/25/2022,11:30:00,0,GNDBCWQ,0.554,76.9,6.03,0.621,18.87,30.369,5.1,1.317,7.14,-50.9,21.953,5.61,0
2/25/2022,11:45:00,0,GNDBCWQ,0.546,79.3,6.21,0.61,18.79,30.257,5.67,1.316,7.16,-51.8,22.056,5.62,0
2/25/2022,12:00:00,0,GNDBCWQ,0.552,79.6,6.23,0.618,18.81,30.281,4.93,1.318,7.17,-52.4,22.061,5.63,0
2/25/2022,12:15:00,0,GNDBCWQ,0.557,79.4,6.22,0.625,18.85,30.351,4.79,1.33,7.18,-53.1,22.031,5.62,0
2/25/2022,12:30:00,0,GNDBCWQ,0.568,81.3,6.36,0.64,18.87,30.37,4.63,1.332,7.19,-53.8,22.044,5.62,0
2/25/2022,12:45:00,0,GNDBCWQ,0.58,81.8,6.4,0.659,18.97,30.519,5.35,1.322,7.22,-55.1,22.051,5.61,0
2/25/2022,13:00:00,0,GNDBCWQ,0.602,83,6.49,0.691,19.02,30.599,5.23,1.317,7.24,-56.6,22.037,5.64,0
2/25/2022,13:15:00,0,GNDBCWQ,0.624,83.9,6.57,0.721,19.04,30.619,5.13,1.317,7.26,-57.5,21.994,5.63,0
2/25/2022,13:30:00,0,GNDBCWQ,0.646,82.7,6.48,0.754,19.04,30.615,5.16,1.317,7.27,-58.2,21.952,5.63,0
2/25/2022,13:45:00,0,GNDBCWQ,0.673,86.6,6.79,0.792,19.03,30.606,5.56,1.331,7.31,-60.3,21.941,5.62,0
2/25/2022,14:00:00,0,GNDBCWQ,0.688,88.5,6.94,0.813,19.02,30.589,6.15,1.321,7.36,-63,21.903,5.61,0
2/25/2022,14:15:00,0,GNDBCWQ,0.696,90.1,7.07,0.825,19.01,30.58,6.38,1.317,7.37,-63.8,21.908,5.63,0
2/25/2022,14:30:00,0,GNDBCWQ,0.696,90.6,7.1,0.825,19.01,30.574,6.4,1.317,7.39,-64.6,21.894,5.64,0
2/25/2022,14:45:00,0,GNDBCWQ,0.714,89.7,7.03,0.852,19,30.569,5.23,1.321,7.39,-65.2,21.899,5.64,0
2/25/2022,15:00:00,0,GNDBCWQ,0.721,92.2,7.24,0.861,19,30.557,5.95,1.32,7.42,-66.6,21.896,5.63,0
2/25/2022,15:15:00,0,GNDBCWQ,0.729,93.3,7.32,0.873,18.99,30.547,6.57,1.329,7.44,-67.5,21.879,5.62,0
2/25/2022,15:30:00,0,GNDBCWQ,0.738,94.5,7.42,0.886,18.97,30.512,6.24,1.332,7.46,-68.9,21.85,5.63,0
2/25/2022,15:45:00,0,GNDBCWQ,0.751,95.2,7.48,0.904,18.95,30.491,5.51,1.322,7.48,-69.7,21.82,5.64,0
2/25/2022,16:00:00,0,GNDBCWQ,0.762,95.8,7.53,0.921,18.92,30.438,6.12,1.318,7.5,-70.9,21.779,5.62,0
2/25/2022,16:15:00,0,GNDBCWQ,0.781,97,7.64,0.947,18.87,30.368,6.04,1.326,7.52,-72.2,21.731,5.63,0
2/25/2022,16:30:00,0,GNDBCWQ,0.795,97.5,7.69,0.967,18.81,30.286,6.1,1.326,7.54,-73.2,21.68,5.62,0
2/25/2022,16:45:00,0,GNDBCWQ,0.8,97.7,7.72,0.975,18.77,30.227,5.68,1.325,7.55,-74.1,21.625,5.62,0
2/25/2022,17:00:00,0,GNDBCWQ,0.801,97.6,7.71,0.976,18.72,30.149,5.92,1.327,7.56,-74.3,21.585,5.63,0
2/25/2022,17:15:00,0,GNDBCWQ,0.804,97.4,7.71,0.98,18.68,30.082,6.4,1.331,7.56,-74.6,21.56,5.64,0
2/25/2022,17:30:00,0,GNDBCWQ,0.805,96.6,7.65,0.982,18.68,30.085,6.6,1.321,7.55,-74.1,21.482,5.63,0
2/25/2022,17:45:00,0,GNDBCWQ,0.804,96,7.61,0.98,18.69,30.108,5.95,1.321,7.54,-73.2,21.438,5.63,0
2/25/2022,18:00:00,0,GNDBCWQ,0.793,96.6,7.67,0.964,18.71,30.128,6.21,1.328,7.55,-73.7,21.304,5.63,0
2/25/2022,18:15:00,0,GNDBCWQ,0.779,95.5,7.59,0.944,18.79,30.243,6.94,1.325,7.53,-72.6,21.248,5.61,0
2/25/2022,18:30:00,0,GNDBCWQ,0.763,94.5,7.51,0.921,18.84,30.321,7.42,1.324,7.5,-71.2,21.245,5.63,0
2/25/2022,18:45:00,0,GNDBCWQ,0.746,93.2,7.43,0.897,18.89,30.395,6.59,1.33,7.48,-69.9,21.06,5.63,0
2/25/2022,19:00:00,0,GNDBCWQ,0.733,92,7.32,0.879,18.97,30.504,6.87,1.332,7.45,-68.1,21.126,5.61,0
2/25/2022,19:15:00,0,GNDBCWQ,0.723,90.9,7.24,0.864,18.99,30.538,6.33,1.326,7.42,-66.6,21.093,5.62,0
2/25/2022,19:30:00,0,GNDBCWQ,0.696,88.8,7.06,0.825,19,30.556,6.98,1.32,7.37,-63.6,21.145,5.64,0
2/25/2022,19:45:00,0,GNDBCWQ,0.68,87.8,6.99,0.802,19,30.546,6.87,1.316,7.35,-62.6,21.138,5.62,0
2/25/2022,20:00:00,0,GNDBCWQ,0.664,86.7,6.94,0.78,18.98,30.515,7.24,1.314,7.33,-61.6,20.876,5.63,0
2/25/2022,20:15:00,0,GNDBCWQ,0.65,86,6.88,0.759,18.96,30.492,6.59,1.316,7.32,-60.7,20.835,5.61,0
2/25/2022,20:30:00,0,GNDBCWQ,0.629,85.1,6.82,0.729,18.95,30.47,6.24,1.322,7.3,-59.8,20.751,5.62,0
2/25/2022,20:45:00,0,GNDBCWQ,0.615,84.3,6.76,0.709,18.94,30.452,6.1,1.326,7.28,-58.7,20.726,5.64,0
2/25/2022,21:00:00,0,GNDBCWQ,0.598,83.5,6.73,0.685,18.93,30.44,6.06,1.333,7.28,-58.4,20.506,5.63,0
2/25/2022,21:15:00,0,GNDBCWQ,0.582,83,6.68,0.661,18.9,30.397,6.49,1.32,7.26,-57.7,20.553,5.62,0
2/25/2022,21:30:00,0,GNDBCWQ,0.57,82.6,6.65,0.644,18.89,30.379,6.8,1.319,7.26,-57.5,20.502,5.61,0
2/25/2022,21:45:00,0,GNDBCWQ,0.548,81.1,6.56,0.612,18.85,30.314,6.68,1.331,7.24,-56.1,20.314,5.62,0
2/25/2022,22:00:00,0,GNDBCWQ,0.526,80.4,6.5,0.581,18.84,30.3,6.92,1.32,7.23,-55.6,20.344,5.64,0
2/25/2022,22:15:00,0,GNDBCWQ,0.508,79.8,6.48,0.555,18.81,30.258,6.96,1.317,7.22,-55,20.14,5.62,0
2/25/2022,22:30:00,0,GNDBCWQ,0.5,80.1,6.46,0.543,18.73,30.139,6.48,1.315,7.2,-54.1,20.518,5.61,0
2/25/2022,22:45:00,0,GNDBCWQ,0.482,79.8,6.43,0.518,18.62,29.992,5.74,1.324,7.2,-53.9,20.595,5.61,0
2/25/2022,23:00:00,0,GNDBCWQ,0.464,79,6.4,0.492,18.6,29.958,6.11,1.33,7.19,-53.5,20.296,5.61,0
2/25/2022,23:15:00,0,GNDBCWQ,0.449,78.6,6.37,0.47,18.56,29.898,5.77,1.321,7.17,-52.7,20.353,5.63,0
2/25/2022,23:30:00,0,GNDBCWQ,0.433,78.3,6.34,0.447,18.48,29.775,5.83,1.32,7.16,-52,20.378,5.61,0
2/25/2022,23:45:00,0,GNDBCWQ,0.413,77.4,6.27,0.419,18.31,29.521,6.1,1.321,7.14,-50.6,20.363,5.61,0
2/26/2022,0:00:00,0,GNDBCWQ,0.391,76.7,6.24,0.386,18.17,29.315,5.99,1.32,7.12,-49.9,20.228,5.6,0
2/26/2022,0:15:00,0,GNDBCWQ,0.374,76,6.22,0.362,18.06,29.161,5.85,1.321,7.12,-49.4,20.001,5.6,0
2/26/2022,0:30:00,0,GNDBCWQ,0.356,75.6,6.18,0.336,17.9,28.925,6.02,1.317,7.1,-48.5,20.025,5.61,0
2/26/2022,0:45:00,0,GNDBCWQ,0.335,75.3,6.17,0.307,17.74,28.684,5.83,1.319,7.09,-48,19.948,5.6,0
2/26/2022,1:00:00,0,GNDBCWQ,0.318,74.8,6.15,0.282,17.62,28.504,6.24,1.324,7.08,-47.4,19.848,5.6,0
2/26/2022,1:15:00,0,GNDBCWQ,0.296,74.4,6.13,0.25,17.5,28.325,6.59,1.329,7.07,-47,19.778,5.59,0
2/26/2022,1:30:00,0,GNDBCWQ,0.269,74.1,6.12,0.211,17.4,28.185,6.33,1.329,7.07,-46.7,19.649,5.59,0
2/26/2022,1:45:00,0,GNDBCWQ,0.242,73.8,6.12,0.172,17.27,27.99,6.56,1.332,7.06,-46.4,19.501,5.6,0
2/26/2022,2:00:00,0,GNDBCWQ,0.22,73.2,6.08,0.14,17.13,27.784,6.26,1.316,7.05,-45.7,19.454,5.59,0
2/26/2022,2:15:00,0,GNDBCWQ,0.204,72.4,6.01,0.118,17,27.584,7.29,1.32,7.03,-44.6,19.466,5.59,0
2/26/2022,2:30:00,0,GNDBCWQ,0.187,72.1,6,0.094,16.87,27.393,6.84,1.332,7.02,-44.2,19.416,5.58,0
2/26/2022,2:45:00,0,GNDBCWQ,0.173,71.2,5.92,0.073,16.76,27.224,7.34,1.323,7.01,-43.6,19.45,5.59,0
2/26/2022,3:00:00,0,GNDBCWQ,0.16,71.1,5.93,0.055,16.7,27.144,6.87,1.318,7.01,-43.5,19.347,5.59,0
2/26/2022,3:15:00,0,GNDBCWQ,0.142,70.9,5.93,0.029,16.62,27.024,6.7,1.315,7,-42.8,19.259,5.59,0
2/26/2022,3:30:00,0,GNDBCWQ,0.14,71.1,5.97,0.026,16.64,27.044,6.91,1.332,7.01,-43.5,19.096,5.59,0
2/26/2022,3:45:00,0,GNDBCWQ,0.14,71.9,6.07,0.026,16.68,27.102,6.1,1.319,7.03,-44.4,18.719,5.58,0
2/26/2022,4:00:00,0,GNDBCWQ,0.146,72,6.11,0.034,16.66,27.07,6.44,1.322,7.02,-44.1,18.528,5.58,0
2/26/2022,4:15:00,0,GNDBCWQ,0.147,70.1,5.93,0.036,16.49,26.823,7.33,1.329,6.99,-42.1,18.666,5.59,0
2/26/2022,4:30:00,0,GNDBCWQ,0.147,69.2,5.87,0.036,16.39,26.671,6.8,1.322,6.98,-41.5,18.594,5.58,0
2/26/2022,4:45:00,0,GNDBCWQ,0.15,68.3,5.81,0.04,16.26,26.481,7.05,1.322,6.96,-40.7,18.547,5.59,0
2/26/2022,5:00:00,0,GNDBCWQ,0.151,69.3,5.9,0.042,16.5,26.84,6.45,1.318,6.98,-41.9,18.409,5.58,0
2/26/2022,5:15:00,0,GNDBCWQ,0.154,69,5.86,0.045,16.63,27.026,6.18,1.313,6.98,-41.6,18.508,5.58,0
2/26/2022,5:30:00,0,GNDBCWQ,0.152,68.3,5.8,0.044,16.74,27.191,6.58,1.314,6.98,-41.6,18.462,5.59,0
2/26/2022,5:45:00,0,GNDBCWQ,0.157,69.1,5.92,0.05,16.63,27.034,6.79,1.32,6.99,-42.4,18.02,5.58,0
2/26/2022,6:00:00,0,GNDBCWQ,0.171,69.7,5.96,0.07,16.82,27.309,6.62,1.322,7,-43,18.052,5.58,0
2/26/2022,6:15:00,0,GNDBCWQ,0.184,69.8,5.97,0.09,16.86,27.369,6.47,1.318,7.01,-43.3,18.005,5.58,0
2/26/2022,6:30:00,0,GNDBCWQ,0.199,69.4,5.95,0.11,16.9,27.436,6.51,1.318,7.01,-43.3,17.875,5.58,0
2/26/2022,6:45:00,0,GNDBCWQ,0.222,70.4,6.01,0.144,17.09,27.709,6,1.328,7.02,-43.9,18.074,5.59,0
2/26/2022,7:00:00,0,GNDBCWQ,0.228,70.8,6.04,0.152,17.13,27.776,6.67,1.326,7.04,-44.9,18.087,5.58,0
2/26/2022,7:15:00,0,GNDBCWQ,0.235,70.7,6.07,0.162,17.06,27.671,5.76,1.323,7.03,-44.7,17.815,5.58,0
2/26/2022,7:30:00,0,GNDBCWQ,0.255,71.2,6.09,0.191,17.2,27.88,6.13,1.319,7.05,-45.5,17.917,5.57,0
2/26/2022,7:45:00,0,GNDBCWQ,0.281,71.5,6.1,0.228,17.33,28.059,6.36,1.328,7.06,-46.4,18.018,5.58,0
2/26/2022,8:00:00,0,GNDBCWQ,0.289,71.8,6.13,0.24,17.36,28.108,6.17,1.321,7.07,-46.6,17.991,5.59,0
2/26/2022,8:15:00,0,GNDBCWQ,0.301,73.3,6.27,0.257,17.41,28.186,5.38,1.317,7.09,-47.9,17.879,5.58,0
